scorer,DLC_mobnet_100_OLM.140223Feb14shuffle1_200000,DLC_mobnet_100_OLM.140223Feb14shuffle1_200000,DLC_mobnet_100_OLM.140223Feb14shuffle1_200000,DLC_mobnet_100_OLM.140223Feb14shuffle1_200000,DLC_mobnet_100_OLM.140223Feb14shuffle1_200000,DLC_mobnet_100_OLM.140223Feb14shuffle1_200000,DLC_mobnet_100_OLM.140223Feb14shuffle1_200000,DLC_mobnet_100_OLM.140223Feb14shuffle1_200000,DLC_mobnet_100_OLM.140223Feb14shuffle1_200000,DLC_mobnet_100_OLM.140223Feb14shuffle1_200000,DLC_mobnet_100_OLM.140223Feb14shuffle1_200000,DLC_mobnet_100_OLM.140223Feb14shuffle1_200000,DLC_mobnet_100_OLM.140223Feb14shuffle1_200000,DLC_mobnet_100_OLM.140223Feb14shuffle1_200000,DLC_mobnet_100_OLM.140223Feb14shuffle1_200000,DLC_mobnet_100_OLM.140223Feb14shuffle1_200000,DLC_mobnet_100_OLM.140223Feb14shuffle1_200000,DLC_mobnet_100_OLM.140223Feb14shuffle1_200000,DLC_mobnet_100_OLM.140223Feb14shuffle1_200000,DLC_mobnet_100_OLM.140223Feb14shuffle1_200000,DLC_mobnet_100_OLM.140223Feb14shuffle1_200000,DLC_mobnet_100_OLM.140223Feb14shuffle1_200000,DLC_mobnet_100_OLM.140223Feb14shuffle1_200000,DLC_mobnet_100_OLM.140223Feb14shuffle1_200000,DLC_mobnet_100_OLM.140223Feb14shuffle1_200000,DLC_mobnet_100_OLM.140223Feb14shuffle1_200000,DLC_mobnet_100_OLM.140223Feb14shuffle1_200000,DLC_mobnet_100_OLM.140223Feb14shuffle1_200000,DLC_mobnet_100_OLM.140223Feb14shuffle1_200000,DLC_mobnet_100_OLM.140223Feb14shuffle1_200000,DLC_mobnet_100_OLM.140223Feb14shuffle1_200000,DLC_mobnet_100_OLM.140223Feb14shuffle1_200000,DLC_mobnet_100_OLM.140223Feb14shuffle1_200000,DLC_mobnet_100_OLM.140223Feb14shuffle1_200000,DLC_mobnet_100_OLM.140223Feb14shuffle1_200000,DLC_mobnet_100_OLM.140223Feb14shuffle1_200000,DLC_mobnet_100_OLM.140223Feb14shuffle1_200000,DLC_mobnet_100_OLM.140223Feb14shuffle1_200000,DLC_mobnet_100_OLM.140223Feb14shuffle1_200000,DLC_mobnet_100_OLM.140223Feb14shuffle1_200000,DLC_mobnet_100_OLM.140223Feb14shuffle1_200000,DLC_mobnet_100_OLM.140223Feb14shuffle1_200000,DLC_mobnet_100_OLM.140223Feb14shuffle1_200000,DLC_mobnet_100_OLM.140223Feb14shuffle1_200000,DLC_mobnet_100_OLM.140223Feb14shuffle1_200000,DLC_mobnet_100_OLM.140223Feb14shuffle1_200000,DLC_mobnet_100_OLM.140223Feb14shuffle1_200000,DLC_mobnet_100_OLM.140223Feb14shuffle1_200000,DLC_mobnet_100_OLM.140223Feb14shuffle1_200000,DLC_mobnet_100_OLM.140223Feb14shuffle1_200000,DLC_mobnet_100_OLM.140223Feb14shuffle1_200000,DLC_mobnet_100_OLM.140223Feb14shuffle1_200000,DLC_mobnet_100_OLM.140223Feb14shuffle1_200000,DLC_mobnet_100_OLM.140223Feb14shuffle1_200000,DLC_mobnet_100_OLM.140223Feb14shuffle1_200000,DLC_mobnet_100_OLM.140223Feb14shuffle1_200000,DLC_mobnet_100_OLM.140223Feb14shuffle1_200000,DLC_mobnet_100_OLM.140223Feb14shuffle1_200000,DLC_mobnet_100_OLM.140223Feb14shuffle1_200000,DLC_mobnet_100_OLM.140223Feb14shuffle1_200000
63,194.28372192382812,175.67430114746094,0.9998070597648621,212.8268280029297,188.6921844482422,0.9998295903205872,210.32708740234375,175.71023559570312,0.9981716871261597,191.68240356445312,206.72747802734375,0.9998706579208374,182.10086059570312,199.70654296875,0.999880850315094,202.37132263183594,210.57656860351562,0.9998348951339722,185.86099243164062,226.68576049804688,0.9926601648330688,239.85447692871094,205.66079711914062,0.9895598292350769,272.12530517578125,111.55001831054688,0.9962155818939209,228.62759399414062,108.76946258544922,0.9981328248977661,229.32395935058594,74.74449920654297,0.999008059501648,271.9745178222656,80.10496520996094,0.9944888353347778,172.52915954589844,189.70697021484375,0.9416682124137878,130.71197509765625,191.311767578125,0.9993133544921875,131.0299835205078,156.6573486328125,0.9995018839836121,177.47645568847656,157.90579223632812,0.9973551034927368,199.6006317138672,16.02918815612793,0.9994800686836243,79.20978546142578,118.69108581542969,0.998478889465332,195.3876953125,236.16384887695312,0.8848850727081299,333.3572082519531,128.7991485595703,0.9980759620666504
64,191.64691162109375,176.92703247070312,0.9995096921920776,212.0757598876953,186.4417266845703,0.9998856782913208,204.21572875976562,173.04824829101562,0.9979469776153564,192.529052734375,204.95193481445312,0.999819278717041,181.74021911621094,200.22723388671875,0.9998666048049927,206.47659301757812,205.59793090820312,0.9997597336769104,189.3942413330078,225.65170288085938,0.9742456078529358,242.3389434814453,205.63510131835938,0.9975520372390747,273.12420654296875,111.61538696289062,0.996354877948761,228.7825469970703,107.94578552246094,0.9989182949066162,229.983642578125,75.1199722290039,0.9996355772018433,271.4355163574219,79.55741882324219,0.99785315990448,170.0188751220703,193.44198608398438,0.9864072203636169,130.23654174804688,190.73878479003906,0.9995190501213074,131.25892639160156,156.88336181640625,0.9994650483131409,175.1044464111328,157.43008422851562,0.9990431666374207,200.17491149902344,15.281449317932129,0.9991990923881531,79.36033630371094,119.461181640625,0.9981903433799744,194.83108520507812,235.4185028076172,0.9206989407539368,333.9618835449219,128.66583251953125,0.998135507106781
65,193.34812927246094,175.0029296875,0.9996674656867981,210.7850341796875,184.8319549560547,0.9998259544372559,206.17918395996094,174.1104736328125,0.9981769323348999,196.298828125,201.2985076904297,0.9999275803565979,185.05938720703125,197.8312530517578,0.9999328255653381,208.6614227294922,200.4663848876953,0.9999219179153442,192.7887725830078,223.4791717529297,0.9987422227859497,242.0465087890625,205.36802673339844,0.9970372319221497,272.96270751953125,111.52665710449219,0.9956074357032776,228.76510620117188,108.0096435546875,0.9987360239028931,230.02401733398438,75.12678527832031,0.9995939135551453,271.45025634765625,79.65681457519531,0.9977089762687683,171.7708282470703,193.0972442626953,0.9926726222038269,129.88839721679688,190.32205200195312,0.9994462728500366,131.49188232421875,157.12551879882812,0.9994843006134033,175.698486328125,157.98130798339844,0.9986658096313477,200.12571716308594,15.229395866394043,0.9992427825927734,79.32194519042969,119.47771453857422,0.9981556534767151,197.1171112060547,233.20932006835938,0.9841295480728149,333.9678649902344,128.7918701171875,0.9981818199157715
66,193.56192016601562,173.9295654296875,0.9995232820510864,211.888916015625,183.5011749267578,0.9998021721839905,205.9954376220703,172.95773315429688,0.9977432489395142,196.8614044189453,201.07093811035156,0.9998278021812439,185.85699462890625,196.186279296875,0.9999170303344727,211.05516052246094,199.19935607910156,0.999935507774353,193.62213134765625,222.90924072265625,0.9992148876190186,244.8201904296875,205.4740753173828,0.9918093085289001,272.9129333496094,111.552001953125,0.9956688284873962,228.8069610595703,108.04686737060547,0.9987098574638367,230.07701110839844,75.20362091064453,0.9996079206466675,271.4358825683594,79.67997741699219,0.997816264629364,172.43350219726562,192.52426147460938,0.992927610874176,130.0609130859375,190.3900909423828,0.9993973970413208,131.5726318359375,157.25350952148438,0.9994442462921143,175.87445068359375,157.59051513671875,0.9988925457000732,200.15579223632812,15.189592361450195,0.9992419481277466,79.37792205810547,119.70745086669922,0.9980974793434143,197.49667358398438,232.61856079101562,0.9769574999809265,333.97357177734375,128.66799926757812,0.9981203079223633
67,194.90765380859375,174.3361358642578,0.9996752738952637,214.01039123535156,184.65689086914062,0.9997361302375793,207.97988891601562,173.34742736816406,0.998996913433075,198.63070678710938,199.80703735351562,0.9997736811637878,186.955322265625,195.40625,0.9999027252197266,212.11585998535156,200.49302673339844,0.9998903870582581,195.81524658203125,220.39938354492188,0.9987122416496277,245.65921020507812,206.3173065185547,0.9939267039299011,272.9391784667969,111.54974365234375,0.9958611130714417,228.82766723632812,108.14759063720703,0.9986737370491028,230.08462524414062,75.2137680053711,0.999603271484375,271.4398193359375,79.66441345214844,0.9978422522544861,173.6117706298828,192.37644958496094,0.9941335320472717,130.14035034179688,190.4790802001953,0.9992490410804749,131.7407989501953,157.29835510253906,0.9993302226066589,176.3990478515625,157.33578491210938,0.9988664388656616,200.14309692382812,15.211706161499023,0.9992375373840332,79.35871124267578,119.45979309082031,0.998110294342041,201.00794982910156,233.16653442382812,0.9785782098770142,333.9747009277344,128.60003662109375,0.9981098175048828
68,196.43276977539062,174.417724609375,0.9998651146888733,214.75735473632812,186.4984588623047,0.9998275637626648,210.64797973632812,173.8548583984375,0.9995408654212952,198.4156036376953,199.35714721679688,0.9998356699943542,187.097900390625,194.8217010498047,0.9999344348907471,211.7318572998047,201.0067138671875,0.9998825788497925,195.67282104492188,219.43734741210938,0.9986431002616882,243.625732421875,205.23191833496094,0.9954724311828613,272.9072265625,111.66669464111328,0.9968036413192749,228.95809936523438,108.14311981201172,0.9987800717353821,230.10214233398438,75.36383056640625,0.9996652603149414,271.4747009277344,79.66515350341797,0.998168408870697,172.57981872558594,190.88259887695312,0.9860466122627258,130.3123321533203,190.48941040039062,0.9990543127059937,132.32777404785156,158.24789428710938,0.9992156624794006,176.16629028320312,156.68150329589844,0.9987121820449829,200.15518188476562,15.29369068145752,0.9992280006408691,79.44510650634766,119.68095397949219,0.9979536533355713,201.01727294921875,233.78546142578125,0.9746037721633911,333.8863220214844,128.691650390625,0.9981042742729187
69,199.49835205078125,176.05477905273438,0.9998441934585571,216.37620544433594,188.4210968017578,0.999782919883728,215.21388244628906,175.6637725830078,0.9990130662918091,198.1695556640625,200.03103637695312,0.9998283982276917,188.7344970703125,194.15452575683594,0.9999129176139832,212.2799072265625,201.80332946777344,0.9999013543128967,195.30555725097656,219.04930114746094,0.9983988404273987,243.18601989746094,204.22425842285156,0.9933585524559021,272.8719482421875,111.7494888305664,0.9970268607139587,229.09259033203125,108.05642700195312,0.998862624168396,230.03018188476562,75.39968872070312,0.9997034072875977,271.4635925292969,79.61278533935547,0.9982622861862183,171.69761657714844,190.53761291503906,0.9837605357170105,130.3449249267578,190.55628967285156,0.9985346794128418,132.36831665039062,158.4609832763672,0.999141275882721,176.13929748535156,157.02572631835938,0.9981560707092285,199.8577117919922,15.619756698608398,0.999234676361084,79.5331802368164,119.66119384765625,0.9979332685470581,201.55438232421875,233.39659118652344,0.975780725479126,333.8937072753906,128.53350830078125,0.9980149865150452
70,205.11517333984375,177.86537170410156,0.9998489022254944,220.797119140625,189.94921875,0.999751627445221,219.8509063720703,175.9866943359375,0.9980987906455994,200.53036499023438,199.05169677734375,0.9999490976333618,191.48016357421875,193.660888671875,0.9998831152915955,213.6573486328125,201.65048217773438,0.9999252557754517,196.18194580078125,218.8007049560547,0.9989036321640015,244.69158935546875,203.50965881347656,0.9890327453613281,131.73818969726562,157.71646118164062,0.9979203939437866,228.89144897460938,107.9671859741211,0.9985173940658569,230.01608276367188,75.36380767822266,0.999682605266571,271.50396728515625,79.65140533447266,0.9982793927192688,171.9938201904297,190.8256378173828,0.8199714422225952,129.58692932128906,190.498291015625,0.9796612858772278,132.08499145507812,158.7871551513672,0.9875723123550415,174.73025512695312,156.7714385986328,0.9679726958274841,199.9993438720703,15.551095962524414,0.9992189407348633,79.62609100341797,119.73223114013672,0.9980064630508423,201.56158447265625,233.10464477539062,0.9715260863304138,333.7791442871094,128.62554931640625,0.998021125793457
71,211.08436584472656,174.7296905517578,0.9996821880340576,224.61770629882812,189.59095764160156,0.9995688199996948,224.44577026367188,175.39996337890625,0.9989503622055054,201.95472717285156,198.72459411621094,0.999958872795105,192.89535522460938,191.42393493652344,0.9997298121452332,215.0463104248047,201.6812286376953,0.9997881650924683,196.9754180908203,219.01060485839844,0.998566746711731,244.7892303466797,203.15379333496094,0.9881688952445984,131.5605926513672,154.965576171875,0.9999926090240479,173.56614685058594,157.54518127441406,0.9999760389328003,170.9359893798828,192.54794311523438,0.99986732006073,128.35511779785156,188.29307556152344,0.9998334050178528,231.22610473632812,82.44098663330078,0.7102615237236023,270.64093017578125,81.57353973388672,0.6187995076179504,269.4013366699219,110.584716796875,0.27092960476875305,228.61753845214844,110.49937438964844,0.7271906137466431,199.2900848388672,14.63633918762207,0.9992150068283081,79.77398681640625,119.51383972167969,0.9979883432388306,203.4656524658203,232.80361938476562,0.9743516445159912,333.5639343261719,128.5382080078125,0.9977745413780212
72,215.5103302001953,174.46701049804688,0.9997928738594055,227.0006103515625,188.98976135253906,0.9995909929275513,228.98390197753906,174.91552734375,0.9992029666900635,205.81674194335938,197.11184692382812,0.9999690651893616,196.9678497314453,190.1624755859375,0.9996987581253052,217.828369140625,201.8367919921875,0.9998555779457092,196.02976989746094,217.8860321044922,0.9998606443405151,244.61940002441406,203.05873107910156,0.9626108407974243,132.1285858154297,156.51571655273438,0.9999629855155945,174.06637573242188,161.17872619628906,0.9997195601463318,170.95127868652344,191.25228881835938,0.9992769956588745,129.5106201171875,187.99468994140625,0.9986777901649475,230.4998779296875,78.55725860595703,0.9999875426292419,271.7848205566406,79.20780944824219,0.9999721646308899,272.6145324707031,110.91555786132812,0.9999837279319763,228.0094451904297,109.42857360839844,0.9999790191650391,200.1996307373047,14.623966217041016,0.9994454383850098,79.5246353149414,120.4389419555664,0.9976391792297363,199.75527954101562,232.73545837402344,0.9897851943969727,333.4173889160156,128.57992553710938,0.9983388185501099
73,217.447509765625,175.86790466308594,0.9998282790184021,234.7734832763672,188.3452606201172,0.9992129802703857,236.79957580566406,172.6859130859375,0.9987583756446838,209.84494018554688,198.0902557373047,0.9999768137931824,202.26333618164062,190.1327362060547,0.9991747140884399,221.06423950195312,201.97499084472656,0.9995469450950623,198.53530883789062,213.73629760742188,0.9995188117027283,240.88131713867188,212.2767791748047,0.8831514120101929,132.20362854003906,155.80377197265625,0.9999939203262329,174.7376708984375,159.33840942382812,0.9999322891235352,172.75100708007812,191.3224334716797,0.9994876980781555,129.38162231445312,187.8611602783203,0.9998605847358704,230.47494506835938,78.5676040649414,0.999987781047821,271.6714172363281,79.27269744873047,0.9999698996543884,272.4478759765625,110.89312744140625,0.999983012676239,228.27828979492188,109.60435485839844,0.9999778270721436,200.1885223388672,14.609338760375977,0.9994509816169739,79.51837921142578,120.0489273071289,0.9977858662605286,201.3782958984375,232.9132080078125,0.9919691681861877,333.3480529785156,128.94952392578125,0.9983547329902649
74,224.36390686035156,171.31222534179688,0.9984906911849976,240.51397705078125,179.2935333251953,0.9995830059051514,239.3294677734375,166.45120239257812,0.9997100830078125,217.12391662597656,191.96351623535156,0.9999095797538757,208.7699432373047,185.0084686279297,0.9996151924133301,228.0833282470703,199.12240600585938,0.9998894333839417,200.02853393554688,211.3949432373047,0.9995184540748596,223.06016540527344,221.73963928222656,0.7641979455947876,131.9842071533203,155.79513549804688,0.9999945163726807,174.281494140625,159.47474670410156,0.999957263469696,172.9644317626953,190.9159393310547,0.9996779561042786,129.57896423339844,188.1935272216797,0.9998732805252075,230.46148681640625,78.68451690673828,0.9999883770942688,271.5713806152344,79.39795684814453,0.9999650716781616,272.3380126953125,110.6537094116211,0.999983549118042,228.39439392089844,110.06537628173828,0.999971866607666,200.20159912109375,14.564995765686035,0.999455451965332,79.65629577636719,120.03428649902344,0.9977394342422485,202.656005859375,232.89794921875,0.98870450258255,333.0062255859375,129.34164428710938,0.9981246590614319
75,231.9515380859375,165.53404235839844,0.9998319149017334,245.6707000732422,176.2616729736328,0.9995301961898804,243.837646484375,164.66627502441406,0.9997608661651611,222.98489379882812,187.43397521972656,0.9996930360794067,214.3004150390625,181.88804626464844,0.9998485445976257,232.29176330566406,194.2978057861328,0.9995629191398621,206.23159790039062,205.24024963378906,0.9988583326339722,220.4652862548828,222.0367889404297,0.839830756187439,131.7755126953125,155.75892639160156,0.9999949932098389,174.29196166992188,159.5940704345703,0.999962568283081,173.42991638183594,191.13873291015625,0.9998152852058411,129.50332641601562,188.34312438964844,0.999848484992981,230.53268432617188,78.74493408203125,0.9999889731407166,271.65289306640625,79.55289459228516,0.999961793422699,272.123779296875,110.94972229003906,0.9999816417694092,228.29254150390625,110.69440460205078,0.9999597072601318,200.59494018554688,14.65176010131836,0.9994766712188721,79.65042877197266,119.97930145263672,0.9978328943252563,201.60487365722656,234.440673828125,0.9884612560272217,332.7059020996094,129.5587158203125,0.9980721473693848
76,232.17062377929688,161.87680053710938,0.9998816251754761,250.8482666015625,174.02439880371094,0.9996352195739746,247.9792938232422,160.0640869140625,0.9995400309562683,222.33209228515625,183.84747314453125,0.9998330473899841,216.12808227539062,175.037841796875,0.9994868040084839,231.8345489501953,190.24655151367188,0.9995275735855103,207.9808349609375,199.8121795654297,0.9987653493881226,227.87779235839844,215.38449096679688,0.9800601601600647,131.85801696777344,155.61753845214844,0.9999949932098389,174.27459716796875,159.33917236328125,0.9999678134918213,172.55076599121094,191.16946411132812,0.9997595548629761,129.53050231933594,188.18606567382812,0.9998517036437988,230.50439453125,78.93312072753906,0.9999884963035583,271.69683837890625,79.7377700805664,0.9999496936798096,272.052490234375,111.16368865966797,0.999970018863678,228.7062225341797,111.1226806640625,0.9998994469642639,200.62796020507812,14.636823654174805,0.9994825720787048,79.77391052246094,120.2519302368164,0.9976300597190857,207.1930389404297,236.52354431152344,0.9760093688964844,332.5122375488281,129.8319091796875,0.9979827404022217
77,231.61544799804688,159.64047241210938,0.9998615980148315,250.74317932128906,171.6489715576172,0.9996067881584167,249.33892822265625,156.1854248046875,0.9997457265853882,224.0787811279297,181.6735076904297,0.9999226331710815,217.01210021972656,173.4230499267578,0.9989106059074402,232.62429809570312,187.7071533203125,0.9996827244758606,208.79925537109375,197.5889434814453,0.9986432194709778,221.0134735107422,219.71998596191406,0.9874062538146973,131.67391967773438,155.7488250732422,0.9999952912330627,174.18946838378906,159.54786682128906,0.9999713897705078,172.8643798828125,190.21963500976562,0.9998085498809814,129.5317840576172,188.28582763671875,0.9998506307601929,230.4723358154297,79.04705810546875,0.9999879002571106,271.7138366699219,79.74714660644531,0.9999431371688843,271.9633483886719,111.2106704711914,0.9999529719352722,228.887939453125,111.71405029296875,0.9998056292533875,200.68019104003906,14.754095077514648,0.9994927048683167,79.83818054199219,120.38949584960938,0.9974473714828491,207.5769500732422,237.33006286621094,0.9657998085021973,332.662109375,130.1164093017578,0.9982177019119263
78,233.44078063964844,158.3255157470703,0.9998085498809814,253.03611755371094,170.17649841308594,0.9994941353797913,250.0264434814453,155.54144287109375,0.9997172355651855,226.7506561279297,179.84849548339844,0.9999539852142334,217.7676239013672,171.13116455078125,0.9995604157447815,235.47061157226562,185.45237731933594,0.9991503953933716,210.90130615234375,196.1502685546875,0.9990792870521545,219.98831176757812,219.0401153564453,0.9853707551956177,131.66587829589844,155.6826171875,0.9999954700469971,173.9362335205078,159.10333251953125,0.9999763369560242,173.16653442382812,190.10919189453125,0.999836802482605,129.39157104492188,188.28819274902344,0.9998775720596313,230.5145721435547,79.10242462158203,0.9999876618385315,271.67510986328125,79.77942657470703,0.9999409317970276,271.9036865234375,111.2208023071289,0.9999502897262573,229.0193634033203,111.46684265136719,0.9998489022254944,200.70303344726562,14.705755233764648,0.9994992017745972,79.8612060546875,120.6928482055664,0.9972063302993774,207.7856903076172,237.6029510498047,0.9679838418960571,332.6214294433594,130.34385681152344,0.9981170296669006
79,234.36572265625,159.05906677246094,0.9996631145477295,254.92239379882812,166.043212890625,0.998984694480896,250.7606658935547,151.48831176757812,0.9995205998420715,230.8253936767578,177.9677276611328,0.9998485445976257,221.1757049560547,171.94886779785156,0.999755322933197,242.87335205078125,184.09542846679688,0.9998353123664856,218.90625,195.79302978515625,0.9988105893135071,216.18943786621094,220.6841583251953,0.949369490146637,131.5525360107422,155.66273498535156,0.9999954104423523,173.95816040039062,158.47882080078125,0.9999805688858032,173.2354736328125,190.04014587402344,0.999901294708252,129.10621643066406,188.48611450195312,0.9998847842216492,230.47457885742188,78.98207092285156,0.9999889731407166,271.67425537109375,79.84336853027344,0.9999415874481201,271.9158020019531,111.5787124633789,0.9999135136604309,228.95553588867188,111.6432876586914,0.9998425841331482,200.76332092285156,14.591902732849121,0.9995086193084717,79.74752807617188,120.75784301757812,0.997157871723175,207.2006378173828,237.42259216308594,0.9621568918228149,332.8412170410156,130.6635284423828,0.9982283115386963
80,240.3589324951172,155.79843139648438,0.9993792772293091,258.48822021484375,165.06446838378906,0.9996570944786072,256.8680419921875,150.1522674560547,0.9997949004173279,233.86996459960938,177.08567810058594,0.9999475479125977,224.47401428222656,170.7371063232422,0.9997619390487671,242.96176147460938,183.5824432373047,0.9998550415039062,220.36978149414062,194.3433074951172,0.9988545775413513,214.2080078125,217.2054443359375,0.9664357900619507,131.8594207763672,155.89894104003906,0.9999949336051941,173.51644897460938,159.46109008789062,0.9999706745147705,173.83750915527344,189.8325653076172,0.9998855590820312,129.3369903564453,187.8767852783203,0.9998834729194641,230.52003479003906,79.58911895751953,0.999987781047821,270.7593688964844,79.4211196899414,0.9999319911003113,272.0594482421875,109.9893798828125,0.9999760985374451,227.61257934570312,109.5120620727539,0.9999624490737915,200.79876708984375,15.51700210571289,0.9993303418159485,79.00170135498047,120.44586944580078,0.9968314170837402,202.07118225097656,235.13302612304688,0.983762264251709,333.8831481933594,130.0262908935547,0.9976257085800171
81,244.69886779785156,153.173583984375,0.9996354579925537,263.1663513183594,160.89866638183594,0.9996957778930664,260.95806884765625,147.0463409423828,0.9998644590377808,238.29473876953125,174.23045349121094,0.9998399019241333,228.01358032226562,168.47727966308594,0.9998989105224609,248.6238555908203,180.82720947265625,0.9995879530906677,222.4239501953125,193.8677978515625,0.9995847344398499,204.10311889648438,216.40333557128906,0.9778972268104553,131.80958557128906,155.79931640625,0.9999947547912598,173.3697052001953,159.25665283203125,0.9999735951423645,173.76258850097656,189.9735565185547,0.9998851418495178,129.28553771972656,188.01513671875,0.9998969435691833,230.45712280273438,79.51448059082031,0.9999889135360718,270.84820556640625,79.66624450683594,0.9999248385429382,271.8233337402344,111.10325622558594,0.999955415725708,227.3994140625,109.52533721923828,0.9999591112136841,200.9191131591797,15.584392547607422,0.9993161559104919,78.9138412475586,120.07893371582031,0.9970360994338989,208.73484802246094,234.29454040527344,0.9026549458503723,334.0343933105469,130.04510498046875,0.9976950883865356
82,249.34854125976562,148.7386932373047,0.9998560547828674,266.101806640625,159.2709503173828,0.9993979930877686,263.290771484375,143.16748046875,0.9997770190238953,241.66378784179688,170.98699951171875,0.9998288750648499,230.91748046875,165.33807373046875,0.9999390244483948,250.82058715820312,179.10977172851562,0.9991664886474609,226.41746520996094,191.1626739501953,0.9996880888938904,200.0206756591797,211.14883422851562,0.9777677059173584,131.77975463867188,155.7887420654297,0.9999946355819702,173.13848876953125,159.04876708984375,0.9999809265136719,173.5888214111328,189.7041473388672,0.9999107718467712,129.28260803222656,187.99887084960938,0.999904215335846,230.356689453125,79.28968048095703,0.9999901056289673,270.981689453125,79.98352813720703,0.999930739402771,271.5014953613281,111.79105377197266,0.9998577237129211,227.38314819335938,109.37484741210938,0.9999529123306274,201.04542541503906,15.566858291625977,0.9993122816085815,79.09101104736328,120.12490844726562,0.9969499707221985,206.30001831054688,234.37754821777344,0.9411843419075012,334.2064514160156,130.00184631347656,0.9982389807701111
83,253.36395263671875,144.966552734375,0.9997999668121338,271.07098388671875,154.82078552246094,0.9995834231376648,266.7261962890625,138.8975067138672,0.9994584321975708,245.09747314453125,167.2467498779297,0.999813973903656,236.26731872558594,160.67575073242188,0.9998176693916321,252.95225524902344,173.1326904296875,0.9987145066261292,227.03073120117188,187.96791076660156,0.999908447265625,201.8231964111328,208.84619140625,0.9678643941879272,131.75840759277344,155.8792724609375,0.9999943971633911,173.1099395751953,158.85400390625,0.9999828934669495,173.46400451660156,189.8924560546875,0.9999166131019592,129.20347595214844,187.96266174316406,0.9998988509178162,230.1591033935547,79.01754760742188,0.9999914765357971,271.23687744140625,80.1884765625,0.9999397397041321,271.42425537109375,113.09674072265625,0.9993276596069336,227.34608459472656,110.19601440429688,0.9999467134475708,200.731201171875,15.549012184143066,0.9993196129798889,78.97693634033203,119.99971771240234,0.9969801902770996,207.06887817382812,233.94007873535156,0.9622518420219421,334.1624755859375,129.68214416503906,0.998725175857544
84,257.593017578125,140.62545776367188,0.9992575645446777,274.08282470703125,149.45216369628906,0.9994469285011292,271.2225341796875,134.83245849609375,0.9996781349182129,248.4898223876953,162.8313751220703,0.9998142719268799,240.51821899414062,157.72607421875,0.9993137717247009,259.6343994140625,168.1717071533203,0.9993562698364258,231.50933837890625,184.62905883789062,0.9999475479125977,207.14468383789062,207.1963348388672,0.9842038154602051,131.76060485839844,156.00735473632812,0.9999945759773254,173.11549377441406,158.94171142578125,0.9999849796295166,172.75440979003906,190.01625061035156,0.99989914894104,129.1900177001953,187.923828125,0.9998781085014343,230.19155883789062,78.87213134765625,0.9999920725822449,271.3963317871094,80.52622985839844,0.9999334216117859,271.5215148925781,113.81238555908203,0.9986636638641357,227.22344970703125,110.74238586425781,0.9999625086784363,200.72409057617188,15.522565841674805,0.9993200302124023,78.95677185058594,120.22252655029297,0.9966564178466797,206.02767944335938,234.88345336914062,0.9804903268814087,333.8023681640625,128.8431854248047,0.9983506798744202
85,263.7902526855469,136.86932373046875,0.9995197653770447,278.5911560058594,143.91217041015625,0.9995081424713135,275.30010986328125,130.97030639648438,0.9998334646224976,252.31124877929688,158.6685791015625,0.9997314810752869,244.82208251953125,152.12371826171875,0.9997692108154297,264.7760009765625,163.44345092773438,0.9994986057281494,236.49586486816406,181.60194396972656,0.9999578595161438,210.6364288330078,206.34634399414062,0.9890622496604919,131.668212890625,156.07550048828125,0.9999946355819702,172.92372131347656,158.75338745117188,0.9999850988388062,171.967529296875,190.3442840576172,0.9998816847801208,129.07705688476562,187.84703063964844,0.999861478805542,230.15492248535156,78.57941436767578,0.9999929070472717,271.5765075683594,80.84415435791016,0.999941885471344,273.73004150390625,114.11644744873047,0.9988314509391785,227.17245483398438,111.604248046875,0.9999537467956543,200.6208953857422,15.474981307983398,0.999317467212677,78.91345977783203,119.98026275634766,0.9971601366996765,205.6817169189453,235.46810913085938,0.9898442029953003,334.0467224121094,128.0148468017578,0.9985716938972473
86,267.641357421875,133.23800659179688,0.9996730089187622,283.513427734375,139.80384826660156,0.9964048266410828,277.8810729980469,126.9438705444336,0.9992074966430664,260.4033203125,155.16226196289062,0.999771237373352,251.610107421875,149.55653381347656,0.9998509883880615,271.125732421875,158.393798828125,0.9991195797920227,245.25794982910156,177.85511779785156,0.9999600648880005,222.14349365234375,201.92530822753906,0.9956623315811157,131.63739013671875,156.05125427246094,0.9999942779541016,172.3532257080078,158.24708557128906,0.9999811053276062,171.333984375,190.6719207763672,0.9998574256896973,129.059814453125,187.72967529296875,0.9998509287834167,230.2371368408203,78.42823791503906,0.9999927282333374,271.5130310058594,80.86585235595703,0.9999435544013977,274.385986328125,114.00194549560547,0.9989439845085144,227.40899658203125,112.04631042480469,0.9999673366546631,200.54483032226562,15.429397583007812,0.9993175864219666,78.905029296875,119.94866943359375,0.9972590208053589,208.24195861816406,235.86854553222656,0.9935307502746582,334.1847839355469,127.97026062011719,0.9988519549369812
